Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,YearRated,Metascore Rating
tt7018010,6,2017-12-04,Santa & Cie,https://www.imdb.com/title/tt7018010/,movie,6.4,92,2017,"Comedy, Family",682,2017-12-03,Alain Chabat,2017,NA
tt7023354,4,2017-07-21,La colle,https://www.imdb.com/title/tt7023354/,movie,6,91,2017,Comedy,166,2017-06-17,Alexandre Castagnetti,2017,NA
tt7064498,6,2018-02-14,Le retour du héros,https://www.imdb.com/title/tt7064498/,movie,6.5,90,2018,"Comedy, History",286,2018-02-14,Laurent Tirard,2018,NA
tt7066382,2,2018-02-07,Les Tuche 3,https://www.imdb.com/title/tt7066382/,movie,4.7,95,2018,Comedy,198,2018-01-31,Olivier Baroux,2018,NA
tt7141030,5,2018-03-24,La finale,https://www.imdb.com/title/tt7141030/,movie,6.1,85,2018,Comedy,68,2018-01-17,Robin Sykes,2018,NA
tt7217028,2,2017-12-23,Garde alternée,https://www.imdb.com/title/tt7217028/,movie,5.6,104,2017,Comedy,51,2017-12-20,Alexandra Leclère,2017,NA
tt7219324,6,2017-12-12,La villa,https://www.imdb.com/title/tt7219324/,movie,6.5,107,2017,Drama,372,2017-09-03,Robert Guédiguian,2017,6.4
tt7238392,2,2018-04-13,Taxi 5,https://www.imdb.com/title/tt7238392/,movie,5.4,102,2018,"Action, Adventure, Comedy, Crime",480,2018-04-07,Franck Gastambide,2018,NA
tt7491128,5,2018-01-26,Ami-ami,https://www.imdb.com/title/tt7491128/,movie,5.5,82,2018,Comedy,89,2018-01-17,Victor Saint Macary,2018,NA
tt0756648,6,2016-04-23,Le renard et l'enfant,https://www.imdb.com/title/tt0756648/,movie,7,92,2007,"Adventure, Drama, Family",3310,2007-11-28,Luc Jacquet,2016,NA
tt0758758,7,2017-12-17,Into the Wild,https://www.imdb.com/title/tt0758758/,movie,8.1,148,2007,"Adventure, Biography, Drama",494289,2007-09-01,Sean Penn,2017,7.3
tt7608028,2,2018-01-28,The Open House,https://www.imdb.com/title/tt7608028/,movie,3.3,94,2018,"Horror, Thriller",16873,2018-01-19,"Suzanne Coote, Matt Angel",2018,NA
tt7654872,4,2018-04-26,Amoureux de ma femme,https://www.imdb.com/title/tt7654872/,movie,4.7,84,2018,Comedy,15,2018-04-25,Daniel Auteuil,2018,NA
tt7839456,7,2018-03-24,La prière,https://www.imdb.com/title/tt7839456/,movie,7.3,107,2018,Drama,288,2018-02-18,Cédric Kahn,2018,7.2
tt0803096,5,2016-06-10,Warcraft,https://www.imdb.com/title/tt0803096/,movie,6.9,123,2016,"Action, Adventure, Fantasy",209137,2016-05-24,Duncan Jones,2016,3.2
tt8098548,4,2018-04-21,Larguées,https://www.imdb.com/title/tt8098548/,movie,6.2,95,2018,Comedy,59,2018-01-20,Eloïse Lang,2018,NA
tt0810819,6,2016-01-24,The Danish Girl,https://www.imdb.com/title/tt0810819/,movie,7.1,119,2015,"Biography, Drama, History, Romance",130374,2015-09-05,Tom Hooper,2016,6.6
tt0824747,6,2016-10-29,Changeling,https://www.imdb.com/title/tt0824747/,movie,7.8,141,2008,"Biography, Crime, Drama, History, Mystery, Thriller",214669,2008-05-20,Clint Eastwood,2016,6.3
tt0842926,6,2016-04-25,The Kids Are All Right,https://www.imdb.com/title/tt0842926/,movie,7,106,2010,"Comedy, Drama, Romance",117515,2010-01-25,Lisa Cholodenko,2016,8.6
tt0875113,6,2016-08-21,99 francs,https://www.imdb.com/title/tt0875113/,movie,7.3,100,2007,"Comedy, Drama",16926,2007-09-26,Jan Kounen,2016,NA
tt0879870,4,2017-09-27,Eat Pray Love,https://www.imdb.com/title/tt0879870/,movie,5.7,133,2010,"Drama, Romance",72349,2010-08-13,Ryan Murphy,2017,5
tt0088847,6,2017-09-09,The Breakfast Club,https://www.imdb.com/title/tt0088847/,movie,7.9,97,1985,"Comedy, Drama",295541,1985-02-07,John Hughes,2017,6.2
tt0918940,3,2016-07-11,The Legend of Tarzan,https://www.imdb.com/title/tt0918940/,movie,6.3,110,2016,"Action, Adventure, Drama, Fantasy, Romance",137201,2016-06-27,David Yates,2016,4.4
tt0926759,7,2016-04-23,Le premier jour du reste de ta vie,https://www.imdb.com/title/tt0926759/,movie,7.6,114,2008,Drama,8151,2008-06-13,Rémi Bezançon,2016,NA
tt0095687,4,2017-06-07,My Stepmother Is an Alien,https://www.imdb.com/title/tt0095687/,movie,5.3,105,1988,"Comedy, Sci-Fi",22729,1988-12-09,Richard Benjamin,2017,NA
tt0974015,4,2017-11-17,Justice League,https://www.imdb.com/title/tt0974015/,movie,6.7,120,2017,"Action, Adventure, Fantasy, Sci-Fi",242184,2017-11-13,Zack Snyder,2017,4.5
